Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10614173,2020-03-12 09:40:48,2019-12-10 05:02:55,74073,44278313,74073,597,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614173.sralite.1,SRX7293233,Bac_T12,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786597,SAMN13519316,simple,1297858,leaf metagenome,Tree12,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,0338F2D448ED66D6B378E830480FBA83,8D5570355DECE2279B43B0AE3E2C4068
SRR10614172,2020-03-12 09:40:48,2019-12-10 05:03:02,106442,62337085,106442,585,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614172.sralite.1,SRX7293234,Fun_T47,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786598,SAMN13519351,simple,1297858,leaf metagenome,Tree47,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,EABC813882B88914E5D4BB59823DF7AE,677E23B7D9F7D454B0DA33D719A99685
SRR10614171,2020-03-12 09:40:48,2019-12-10 05:02:56,39302,22374286,39302,569,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614171.sralite.1,SRX7293235,Fun_T48,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786599,SAMN13519352,simple,1297858,leaf metagenome,Tree48,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,1DCFEB9DA2D471ADE574DC2E4890FB1E,B7A74AD9728BA338CDABA95A831A9945
SRR10614170,2020-03-12 09:40:48,2019-12-10 05:02:48,26901,15840700,26901,588,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614170.sralite.1,SRX7293236,Fun_T49,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786600,SAMN13519353,simple,1297858,leaf metagenome,Tree49,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,51936AFA573F71D78183E919D47E9B7C,C14071D7D0ECC0F61C074519C233A692
SRR10614169,2020-03-12 09:40:48,2019-12-10 05:02:51,124200,71728567,124200,577,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614169.sralite.1,SRX7293237,Fun_T50,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786601,SAMN13519354,simple,1297858,leaf metagenome,Tree50,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,4207C9F62FA8A00C2F0F9C87685C1579,BBAB5ACC015BE45D5295704F981D8EAF
SRR10614178,2020-03-12 09:40:48,2019-12-10 05:03:20,179592,106610308,179592,593,68,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614178.sralite.1,SRX7293228,Fun_T42,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786592,SAMN13519346,simple,1297858,leaf metagenome,Tree42,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,38381D6B294DEF7E7EF5201DB0AE505C,90A2A24FD916E55AF2E2E1C956DA4C68
SRR10614177,2020-03-12 09:40:48,2019-12-10 05:03:14,210911,126256897,210911,598,80,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614177.sralite.1,SRX7293229,Fun_T43,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786593,SAMN13519347,simple,1297858,leaf metagenome,Tree43,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,7A55F4CCF69312573732C07848518C73,1162D964B6C337ADCA8CD171EA9F0A75
SRR10614176,2020-03-12 09:40:48,2019-12-10 05:03:07,137396,81354150,137396,592,51,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614176.sralite.1,SRX7293230,Fun_T44,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786594,SAMN13519348,simple,1297858,leaf metagenome,Tree44,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,BB2F613B618FB97846D14D04EF0DFE57,B94FE97FC38E518EEDBBC92E64104247
SRR10614175,2020-03-12 09:40:48,2019-12-10 05:02:56,93879,54182202,93879,577,35,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614175.sralite.1,SRX7293231,Fun_T45,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786595,SAMN13519349,simple,1297858,leaf metagenome,Tree45,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,7C7A4FAFB880D326C764BCAEDAC13C39,0A791CEF8C40F84FF79C5D47F9B1A597
SRR10614174,2020-03-12 09:40:48,2019-12-10 05:03:06,139086,82710491,139086,594,53,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614174.sralite.1,SRX7293232,Fun_T46,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786596,SAMN13519350,simple,1297858,leaf metagenome,Tree46,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,8939094584B5C13BC9928196E18C3334,2EF4FE5F350F4E36EBEA0A7409FFF967
SRR10614183,2020-03-12 09:40:48,2019-12-10 05:03:39,75870,45476502,75870,599,28,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614183.sralite.1,SRX7293223,Fun_T37,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786587,SAMN13519341,simple,1297858,leaf metagenome,Tree37,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,2B796718A0F3CBD9A343541F56C0F234,F6CEBC727A074D6568007F4D087ED28D
SRR10614182,2020-03-12 09:40:48,2019-12-10 05:03:34,116458,69647972,116458,598,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614182.sralite.1,SRX7293224,Fun_T38,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786588,SAMN13519342,simple,1297858,leaf metagenome,Tree38,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,F0E0549DEA48A17D31941C3018F23AB2,478E50E26F85169E6E417856F51A0D15
SRR10614181,2020-03-12 09:40:48,2019-12-10 05:03:29,120528,72182617,120528,598,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614181.sralite.1,SRX7293225,Fun_T39,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786589,SAMN13519343,simple,1297858,leaf metagenome,Tree39,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,23B3809097531C3C5381C5AB5EE816CC,99F94A1C750A565484DA0801BF4FD814
SRR10614180,2020-03-12 09:40:48,2019-12-10 05:03:12,56492,33784871,56492,598,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614180.sralite.1,SRX7293226,Fun_T40,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786590,SAMN13519344,simple,1297858,leaf metagenome,Tree40,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,6C1C1448120B292F77B835F8FE0B9BB3,E4F21DDF6CF4B5BC87F3C76C10F6AF91
SRR10614179,2020-03-12 09:40:48,2019-12-10 05:03:19,65004,38578596,65004,593,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/614/SRR10614179.sralite.1,SRX7293227,Fun_T41,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786591,SAMN13519345,simple,1297858,leaf metagenome,Tree41,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,C4405A0C08DB87166C18601BC23001B7,26C72254A39718EFC6833DBA7EE21A51
SRR10614186,2020-03-12 09:40:48,2019-12-10 05:03:47,56707,33894189,56707,597,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/614/SRR10614186.sralite.1,SRX7293220,Bac_T1,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786584,SAMN13519305,simple,1297858,leaf metagenome,Tree01,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,6F0D34084ED7E44B64ED41DD07B776EF,943C76D3F182451E3C44A8DE5C0F6719
SRR10614185,2020-03-12 09:40:48,2019-12-10 05:03:45,80885,48453264,80885,599,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614185.sralite.1,SRX7293221,Bac_T2,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786585,SAMN13519306,simple,1297858,leaf metagenome,Tree02,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,91E968D52035CEB7F83C31673CAB9051,21CAD593A7289634A09439350B98DBD3
SRR10614184,2020-03-12 09:40:48,2019-12-10 05:03:34,42104,25206254,42104,598,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/614/SRR10614184.sralite.1,SRX7293222,Bac_T11,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP235361,PRJNA594470,,594470,SRS5786586,SAMN13519315,simple,1297858,leaf metagenome,Tree11,,,,,,,no,,,,,GENOMIC AND APPLIED MICROBIOLOGY & GOETTINGEN GENOMICS LABORATORY,SRA1008811,,public,408108DD0A0E20BC3C5312F0C03DDA4E,27C275CB34DD59CBC6102B7383EAD3A7
